Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontage_WasMissing,MasVnrArea_WasMissing,GarageYrBlt_WasMissing,TotalSF,TotalPorchSF,TotalBaths,BsmtFinishedRatio,LivingAreaRatio,HouseAge,YearsSinceRemodel,WasRemodeled,GarageAge,YearsSinceSold,HouseAgeGroup,NeighborhoodTier,QualityScore,BasementQualityScore,GarageQualityScore,RoomDensity,BathBedroomRatio,GarageLivingRatio,LotCoverageRatio,AgeQualityInteraction,SalePrice
1311,20,RL,100.0,17500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,1959,2002,Gable,CompShg,BrkFace,HdBoard,,0.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,1406.0,Unf,0.0,496.0,1902.0,GasA,TA,Y,SBrkr,1902,0,0,1902,1.0,0.0,2,0,3,1,Ex,7,Typ,2,TA,Attchd,1959.0,Fin,2.0,567.0,TA,TA,Y,0,207,162,0,0,0,,,,0,5,2010,WD,Normal,0,0,0,3804.0,369,3.0,0.7392218717139852,0.10868571428571429,64,21,1,64,13,Old (51-100),Mid_Tier,5.700000000000001,2.3333333333333335,3.0,3.680336487907466,1.0,0.2981072555205047,0.21737142857142858,364.80000000000007,335000
1312,20,RL,68.0,8814,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,Gd,TA,PConc,Gd,TA,No,GLQ,925.0,Unf,0.0,349.0,1274.0,GasA,Ex,Y,SBrkr,1274,0,0,1274,1.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,2005.0,RFn,2.0,508.0,TA,TA,Y,264,98,0,0,0,0,,,,0,1,2007,New,Partial,0,0,0,2548.0,98,3.0,0.7260596546310832,0.14454277286135694,18,16,1,18,16,Recent (11-25),Mid_Tier,4.950000000000001,2.3333333333333335,3.0,4.7095761381475665,1.0,0.3987441130298273,0.2890855457227139,89.10000000000002,203000
1313,60,RL,65.6,9572,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,Gd,TA,PConc,Ex,TA,No,GLQ,482.0,Unf,0.0,971.0,1453.0,GasA,Ex,Y,SBrkr,1453,1357,0,2810,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,1990.0,RFn,2.0,750.0,Gd,Gd,Y,500,0,0,0,0,0,,,,0,6,2007,WD,Normal,1,0,0,4263.0,0,2.5,0.33172746042670337,0.29356456330965314,33,33,0,33,16,Mature (26-50),Premium,5.3500000000000005,2.6666666666666665,4.0,3.202846975088968,0.625,0.2669039145907473,0.4453614709569578,176.55,302000
1314,60,RL,108.0,14774,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1393.0,1393.0,GasA,Ex,Y,SBrkr,1422,1177,0,2599,0.0,0.0,2,1,4,1,Gd,10,Typ,1,TA,BuiltIn,1999.0,Fin,3.0,779.0,TA,TA,Y,668,30,0,0,0,0,,,,0,5,2010,WD,Normal,0,0,0,3992.0,30,2.5,0.0,0.17591715175307973,24,24,0,24,13,Recent (11-25),Premium,5.550000000000001,2.3333333333333335,3.0,3.847633705271258,0.625,0.299730665640631,0.270204413158251,133.20000000000002,333168
1315,20,RL,60.0,8190,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Rec,732.0,Unf,0.0,216.0,948.0,GasA,Ex,Y,SBrkr,948,0,0,948,1.0,0.0,1,0,3,1,TA,5,Typ,1,TA,Detchd,1956.0,Unf,1.0,280.0,TA,TA,Y,0,36,0,0,0,0,,,,0,10,2007,WD,Normal,0,0,0,1896.0,36,2.0,0.7721518987341772,0.11575091575091576,69,69,0,67,16,Old (51-100),Standard,3.9000000000000004,2.0,3.0,5.274261603375527,0.6666666666666666,0.29535864978902954,0.2315018315018315,269.1,119000
1316,60,RL,85.0,11075,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,Fa,TA,Mn,ALQ,500.0,LwQ,276.0,176.0,952.0,GasA,TA,Y,SBrkr,1092,1020,0,2112,0.0,0.0,2,1,4,1,TA,9,Typ,2,Gd,Attchd,1969.0,Unf,2.0,576.0,TA,TA,Y,280,0,0,0,0,0,,,,0,6,2008,WD,Normal,0,0,0,3064.0,0,2.5,0.8151260504201681,0.1906997742663657,54,54,0,54,15,Old (51-100),Mid_Tier,4.200000000000001,1.6666666666666667,3.0,4.261363636363636,0.625,0.2727272727272727,0.2766591422121896,226.80000000000007,206900
1317,20,RL,61.0,10226,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,270.0,Gd,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1622.0,1622.0,GasA,Ex,Y,SBrkr,1630,0,0,1630,1.0,0.0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2008.0,RFn,3.0,860.0,TA,TA,Y,172,42,0,0,0,0,,,,0,1,2009,WD,Normal,0,0,0,3252.0,42,3.0,0.0,0.15939761392528848,15,15,0,15,14,Recent (11-25),Mid_Tier,5.4,4.0,3.0,4.9079754601226995,1.0,0.5276073619631901,0.3180129082730295,81.0,295493
1318,120,FV,47.0,4230,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,0.0,1352.0,1352.0,GasA,Ex,Y,SBrkr,1352,0,0,1352,0.0,0.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2006.0,RFn,2.0,466.0,TA,TA,Y,0,241,0,0,0,0,,,,0,4,2007,New,Partial,0,0,0,2704.0,241,2.0,0.0,0.31962174940898347,17,16,1,17,16,Recent (11-25),Premium,5.1000000000000005,3.0,3.0,3.698224852071006,1.0,0.34467455621301774,0.6392434988179669,86.7,208900
1319,20,RL,107.6,14781,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,1753.0,1753.0,GasA,Ex,Y,SBrkr,1787,0,0,1787,0.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2001.0,RFn,3.0,748.0,TA,TA,Y,198,150,0,0,0,0,,,,0,8,2006,WD,Normal,1,0,0,3540.0,150,2.0,0.0,0.12089845071375414,22,21,1,22,17,Recent (11-25),Mid_Tier,5.250000000000001,3.6666666666666665,3.0,3.9171796306659203,0.6666666666666666,0.41857862339115837,0.2394966511061498,115.50000000000001,275000
1320,20,RL,75.0,10215,Pave,,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,TA,TA,PConc,TA,TA,No,ALQ,492.0,Unf,0.0,372.0,864.0,GasA,Ex,Y,SBrkr,948,0,0,948,0.0,0.0,1,0,3,1,TA,5,Typ,0,,Attchd,1954.0,Unf,1.0,248.0,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2007,WD,Normal,0,0,0,1812.0,0,1.0,0.5694444444444444,0.09280469897209985,69,69,0,69,16,Old (51-100),Standard,3.7,2.0,3.0,5.274261603375527,0.3333333333333333,0.2616033755274262,0.1773861967694567,255.3,111000
1321,20,RL,70.0,8400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1957,1957,Hip,CompShg,BrkFace,BrkFace,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,189.0,Rec,661.0,628.0,1478.0,GasA,Gd,Y,SBrkr,1478,0,0,1478,1.0,0.0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1957.0,RFn,2.0,442.0,TA,TA,Y,114,0,0,0,216,0,,,,0,6,2009,WD,Normal,0,0,0,2956.0,216,2.5,0.5751014884979703,0.17595238095238094,66,66,0,66,14,Old (51-100),Mid_Tier,3.8999999999999995,2.0,3.0,4.059539918809201,0.8333333333333334,0.29905277401894453,0.3519047619047619,257.4,156500
1322,20,RL,58.8,6627,Pave,,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1949,1950,Hip,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,,,,,0.0,,0.0,0.0,0.0,Floor,TA,N,SBrkr,720,0,0,720,0.0,0.0,1,0,2,1,TA,4,Typ,0,,Detchd,1955.0,Unf,1.0,287.0,TA,Fa,Y,0,0,0,0,0,0,,,,0,7,2008,WD,Normal,1,0,0,720.0,0,1.0,0.0,0.1086464463558171,74,73,1,68,15,Old (51-100),Standard,3.15,0.0,2.5,5.555555555555555,0.5,0.39861111111111114,0.1086464463558171,233.1,72500
1323,60,RL,107.0,10186,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,674.0,Unf,0.0,76.0,750.0,GasA,Ex,Y,SBrkr,1061,862,0,1923,1.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1992.0,RFn,2.0,564.0,TA,TA,Y,240,39,0,0,0,0,,,,0,6,2010,WD,Normal,0,0,0,2673.0,39,3.5,0.8986666666666666,0.1887885332809739,31,31,0,31,13,Mature (26-50),Premium,4.950000000000001,2.3333333333333335,3.0,4.160166406656266,1.1666666666666667,0.29329173166926675,0.26241900647948163,153.45000000000005,190000
1324,30,RL,50.0,5330,Pave,,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,,0.0,Fa,TA,CBlock,TA,TA,No,LwQ,280.0,Unf,0.0,140.0,420.0,GasA,Gd,Y,SBrkr,708,0,0,708,0.0,0.0,1,0,2,1,Fa,5,Typ,0,,,0.0,,0.0,0.0,,,Y,164,0,0,0,0,0,,,,0,12,2009,WD,Normal,0,0,1,1128.0,0,1.0,0.6666666666666666,0.13283302063789867,83,73,1,0,14,Old (51-100),Standard,3.8499999999999996,2.0,0.0,7.062146892655367,0.5,0.0,0.21163227016885552,319.54999999999995,82500
1325,20,RL,75.0,9986,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,428.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1795.0,1795.0,GasA,Ex,Y,SBrkr,1795,0,0,1795,0.0,0.0,2,0,2,1,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,3.0,895.0,TA,TA,Y,0,49,0,0,0,0,,,,0,2,2007,New,Partial,0,0,0,3590.0,49,2.0,0.0,0.17975165231323853,17,16,1,16,16,Recent (11-25),Premium,5.3500000000000005,2.6666666666666665,3.0,3.8997214484679663,1.0,0.4986072423398329,0.35950330462647706,90.95,147000
1326,30,RM,40.0,3636,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1922,1950,Gable,CompShg,AsbShng,AsbShng,,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,796.0,796.0,GasA,Fa,N,SBrkr,796,0,0,796,0.0,0.0,1,0,2,1,TA,5,Typ,0,,,0.0,,0.0,0.0,,,N,0,0,100,0,0,0,,MnPrv,,0,1,2008,WD,Normal,0,0,1,1592.0,100,1.0,0.0,0.21892189218921893,101,73,1,0,15,Historic (100+),Standard,3.45,1.6666666666666667,0.0,6.28140703517588,0.5,0.0,0.43784378437843785,348.45000000000005,55000
1327,30,RH,70.0,4270,Pave,,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,3,6,1931,2006,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,No,Rec,544.0,Unf,0.0,0.0,544.0,GasA,Ex,Y,SBrkr,774,0,0,774,0.0,0.0,1,0,3,1,Gd,6,Typ,0,,,0.0,,0.0,0.0,,,Y,0,0,286,0,0,0,,,,0,5,2007,WD,Normal,0,0,1,1318.0,286,1.0,1.0,0.1812646370023419,92,17,1,0,16,Old (51-100),Standard,3.65,2.0,0.0,7.751937984496124,0.3333333333333333,0.0,0.30866510538641684,335.8,79000
1328,20,RL,60.0,6600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,9,1982,2008,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,641.0,Unf,0.0,175.0,816.0,GasA,Ex,Y,SBrkr,816,0,0,816,0.0,1.0,1,0,3,1,Gd,5,Typ,1,Ex,Attchd,1982.0,Unf,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,10,2008,WD,Normal,0,0,0,1632.0,0,1.5,0.7855392156862745,0.12363636363636364,41,15,1,41,15,Mature (26-50),Mid_Tier,5.15,2.0,3.0,6.127450980392156,0.5,0.3235294117647059,0.24727272727272728,211.15,130500
1329,50,RM,60.0,10440,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,,0.0,Gd,Gd,BrkTil,Gd,TA,No,LwQ,493.0,Unf,0.0,1017.0,1510.0,GasW,Ex,Y,SBrkr,1584,1208,0,2792,0.0,0.0,2,0,5,1,TA,8,Mod,2,TA,Detchd,1920.0,Unf,2.0,520.0,Fa,TA,Y,0,547,0,0,480,0,,MnPrv,Shed,1150,6,2008,WD,Normal,0,0,0,4302.0,1027,2.0,0.3264900662251656,0.2674329501915709,103,73,1,103,15,Historic (100+),Standard,5.100000000000001,2.3333333333333335,2.5,2.865329512893983,0.4,0.18624641833810887,0.41206896551724137,525.3000000000002,256000
1330,60,RL,63.0,9084,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,935.0,935.0,GasA,Gd,Y,SBrkr,955,677,0,1632,0.0,0.0,2,1,3,1,TA,8,Typ,1,TA,Attchd,1998.0,Fin,2.0,462.0,TA,TA,Y,0,28,0,0,0,0,,,,0,6,2006,WD,Normal,0,0,0,2567.0,28,2.5,0.0,0.17965653896961692,25,25,0,25,17,Mature (26-50),Mid_Tier,4.700000000000001,2.3333333333333335,3.0,4.901960784313726,0.8333333333333334,0.28308823529411764,0.2825847644209599,117.50000000000003,176500
1331,20,RL,85.0,10000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,Gd,TA,PConc,Gd,Gd,Av,Unf,0.0,Unf,0.0,1588.0,1588.0,GasA,Ex,Y,SBrkr,1588,0,0,1588,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3.0,825.0,TA,TA,Y,144,45,0,0,0,0,,,,0,12,2007,WD,Normal,0,0,0,3176.0,45,2.0,0.0,0.1588,17,17,0,17,16,Recent (11-25),Premium,5.300000000000001,2.6666666666666665,3.0,4.408060453400504,0.6666666666666666,0.5195214105793451,0.3176,90.10000000000001,227000
1332,80,RL,55.0,10780,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,483.0,Unf,0.0,428.0,911.0,GasA,Gd,Y,SBrkr,954,0,0,954,0.0,0.0,1,0,3,1,TA,6,Typ,0,,Detchd,1976.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2006,WD,Normal,0,0,0,1865.0,0,1.0,0.5301866081229418,0.08849721706864563,47,47,0,47,17,Mature (26-50),Mid_Tier,4.0,2.0,3.0,6.289308176100629,0.3333333333333333,0.6037735849056604,0.1730055658627087,188.0,132500
1333,20,RL,67.0,8877,Pave,,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,690.0,Unf,0.0,126.0,816.0,GasA,Ex,Y,SBrkr,816,0,0,816,1.0,0.0,1,0,2,1,TA,3,Typ,1,Gd,Detchd,1958.0,Unf,1.0,288.0,Fa,Fa,Y,0,0,0,0,0,0,,,,0,5,2009,WD,Normal,0,0,0,1632.0,0,2.0,0.8455882352941176,0.0919229469415343,85,65,1,65,14,Old (51-100),Standard,3.9000000000000004,2.0,2.0,3.676470588235294,1.0,0.35294117647058826,0.1838458938830686,331.50000000000006,100000
1334,50,RM,60.0,7200,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,803.0,803.0,GasA,Ex,Y,SBrkr,803,557,0,1360,0.0,0.0,1,1,2,1,Gd,6,Typ,0,,Detchd,1951.0,Unf,1.0,297.0,TA,TA,Y,0,65,190,0,0,0,,MnPrv,,0,7,2006,WD,Normal,0,0,0,2163.0,255,1.5,0.0,0.18888888888888888,85,28,1,72,17,Old (51-100),Standard,4.250000000000001,2.0,3.0,4.411764705882353,0.75,0.21838235294117647,0.30041666666666667,361.25000000000006,125500
1335,160,RM,24.0,2368,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,765.0,Unf,0.0,0.0,765.0,GasA,TA,Y,SBrkr,765,600,0,1365,0.0,0.0,1,1,3,1,TA,7,Min1,0,,Attchd,1970.0,Unf,2.0,440.0,TA,TA,Y,0,36,0,0,0,0,,,,0,5,2009,WD,Normal,0,0,0,2130.0,36,1.5,1.0,0.5764358108108109,53,53,0,53,14,Old (51-100),Standard,4.200000000000001,2.0,3.0,5.128205128205129,0.5,0.32234432234432236,0.8994932432432432,222.60000000000005,125000
1336,20,RL,80.0,9650,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,360.0,TA,TA,CBlock,Gd,TA,No,ALQ,686.0,Unf,0.0,664.0,1350.0,GasA,TA,Y,SBrkr,1334,0,0,1334,0.0,1.0,2,0,2,1,TA,6,Typ,1,TA,Attchd,1977.0,RFn,2.0,630.0,TA,TA,Y,0,16,0,0,0,0,,,,0,4,2009,WD,Normal,0,0,0,2684.0,16,2.5,0.5081481481481481,0.1382383419689119,46,46,0,46,14,Mature (26-50),Mid_Tier,4.400000000000001,2.3333333333333335,3.0,4.497751124437781,1.25,0.47226386806596704,0.27813471502590675,202.40000000000006,167900
1337,90,RL,87.0,9246,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,Duplex,1Story,5,5,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,564.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1656.0,1656.0,GasA,TA,Y,SBrkr,1656,0,0,1656,0.0,0.0,2,0,4,2,TA,8,Typ,0,,Detchd,1973.0,Unf,2.0,506.0,TA,TA,Y,0,211,0,0,0,0,,,,0,11,2008,WD,Normal,0,0,0,3312.0,211,2.0,0.0,0.1791044776119403,50,50,0,50,15,Old (51-100),Mid_Tier,4.0,2.0,3.0,4.830917874396135,0.5,0.3055555555555556,0.3582089552238806,200.0,135000
1338,30,RM,153.0,4118,Pave,Grvl,IR1,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,4,4,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,693.0,693.0,Grav,Fa,N,FuseA,693,0,0,693,0.0,0.0,1,0,2,1,Fa,4,Typ,0,,,0.0,,0.0,0.0,,,N,0,20,0,0,0,0,,,,0,3,2006,WD,Normal,0,0,1,1386.0,20,1.0,0.0,0.1682855755220981,82,73,1,0,17,Old (51-100),Standard,3.45,2.0,0.0,5.772005772005772,0.5,0.0,0.3365711510441962,282.90000000000003,52500
1339,60,RL,95.0,13450,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,700.0,Unf,0.0,216.0,916.0,GasA,Ex,Y,SBrkr,920,941,0,1861,1.0,0.0,2,1,3,1,Gd,8,Typ,0,,BuiltIn,2002.0,RFn,2.0,492.0,TA,TA,Y,146,91,0,0,0,0,,,,0,6,2006,WD,Normal,0,0,0,2777.0,91,3.5,0.7641921397379913,0.138364312267658,21,21,0,21,17,Recent (11-25),Mid_Tier,4.950000000000001,2.3333333333333335,3.0,4.298764105319721,1.1666666666666667,0.2643739924771628,0.20646840148698883,103.95000000000002,200000
1340,20,RL,120.0,9560,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Hip,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,TA,TA,Mn,Rec,360.0,Unf,0.0,504.0,864.0,GasA,Ex,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,TA,5,Typ,0,,Attchd,1972.0,RFn,1.0,288.0,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2006,WD,Normal,0,0,0,1728.0,0,1.0,0.4166666666666667,0.09037656903765691,51,51,0,51,17,Old (51-100),Mid_Tier,4.500000000000001,2.0,3.0,5.787037037037036,0.3333333333333333,0.3333333333333333,0.18075313807531382,229.50000000000006,128500
1341,20,RL,70.0,8294,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,858.0,858.0,GasA,TA,Y,SBrkr,872,0,0,872,0.0,0.0,1,0,3,1,TA,5,Typ,0,,Detchd,1974.0,Unf,4.0,480.0,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,6,2007,WD,Normal,0,0,0,1730.0,0,1.0,0.0,0.10513624306727755,52,52,0,49,16,Old (51-100),Mid_Tier,3.7,2.0,3.0,5.73394495412844,0.3333333333333333,0.5504587155963303,0.2085845189293465,192.4,123000
1342,20,RL,66.0,13695,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,GLQ,814.0,Unf,0.0,300.0,1114.0,GasA,Ex,Y,SBrkr,1114,0,0,1114,1.0,0.0,1,0,3,1,Gd,6,Typ,0,,Detchd,2004.0,Unf,2.0,576.0,TA,TA,Y,0,78,0,0,0,0,,,,0,7,2008,WD,Normal,0,0,0,2228.0,78,2.0,0.7307001795332136,0.08134355604235122,20,19,1,19,15,Recent (11-25),Mid_Tier,4.450000000000001,2.3333333333333335,3.0,5.3859964093357275,0.6666666666666666,0.5170556552962298,0.16268711208470243,89.00000000000003,155000
1343,60,RL,79.0,9375,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,149.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1284.0,1284.0,GasA,Ex,Y,SBrkr,1284,885,0,2169,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,RFn,2.0,647.0,TA,TA,Y,192,87,0,0,0,0,,,,0,8,2007,WD,Normal,1,0,0,3453.0,87,2.5,0.0,0.23136,21,21,0,21,16,Recent (11-25),Mid_Tier,5.250000000000001,2.3333333333333335,3.0,3.2272936837252186,0.8333333333333334,0.2982941447671738,0.36832,110.25000000000001,228500
1344,50,RL,57.0,7558,Pave,,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1928,1950,Gable,CompShg,BrkFace,Stone,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,896.0,896.0,GasA,Gd,Y,SBrkr,1172,741,0,1913,0.0,0.0,1,1,3,1,TA,9,Typ,1,TA,Detchd,1929.0,Unf,2.0,342.0,Fa,Fa,Y,0,0,0,0,0,0,,,,0,3,2009,WD,Normal,0,0,0,2809.0,0,1.5,0.0,0.25310928817147393,95,73,1,94,14,Old (51-100),Mid_Tier,4.500000000000001,2.0,2.0,4.704652378463147,0.5,0.17877679038159958,0.37165916909235247,427.50000000000006,177000
